Unnamed: 0,overall,reviewText
223,5.0,samsung note ii verge uninstall program newest version android came allowed move application external storageafter reading review purchased card replace g card room picture video ton apps performance really great tell picture video apps load quickly issue alla must extend android storage
224,5.0,droid x page plus work perfectly transfer speed good complaint
225,5.0,used many memory device sandisk well couple sansa mp player card life expectation work well samsung galaxy phone havent bothered adapter doubt job nice case need read card outside phone
226,5.0,used month galaxy issue plenty fast transfer content card
227,5.0,got note gb greatwho wouldnt want another gb sd card want im happy
228,5.0,like thing work like thing work way theyre sold give great review trust say work wont find faster sd card
229,5.0,love storage unit would buy definitely great pix video doc whatever want store mex
230,5.0,im happy item android gb memory card ideal increasing itjrroadrunner
231,5.0,needed samsung galley tablet job needed really didnt need adapter micro sd card come
232,5.0,needed get space sd card phone naturally turned product know quality attention detail want sure photo data held safe place money cannot beat product buy
233,4.0,initially inserted card samsung galaxy recognized wasnt able format correctly research found free program easeus partition master format card fat since window longer allows default formatting fat phone recognized card work great hope help anyone else might run problem
234,4.0,situation depending hardware intend use card youll need format special way using formatting utility doesnt come native window also card get extremely hot heavy load
235,5.0,installed droid bionici backed data using included card reader adapter card reader slot laptop copied data folder pc done reversed process new micro sd cardbionic recognized additional memory apps run update adding card though dont attribute card seems likely apps referencing something specific hardware maybeafter update program ran expectedi one issue poweramp medium player playlist dissapeared sure havent yet researched poweramp forum assume issue would occur card upgrade
