Unnamed: 0,overall,reviewText
223,5.0,samsung note ii verg uninstal program newest version android came allow move applic extern storageaft read review purchas card replac g card room pictur video ton app perform realli great tell pictur video app load quickli issu alla must extend android storag
224,5.0,droid x page plu work perfectli transfer speed good complaint
225,5.0,use mani memori devic sandisk well coupl sansa mp player card live expect work well samsung galaxi phone havent bother adapt doubt job nice case need read card outsid phone
226,5.0,use month galaxi issu plenti fast transfer content card
227,5.0,got note gb greatwho wouldnt want anoth gb sd card want im happi
228,5.0,like thing work like thing work way theyr sold give great review trust say work wont find faster sd card
229,5.0,love storag unit would buy definit great pix video doc whatev want store mex
230,5.0,im happi item android gb memori card ideal increas itjrroadrunn
231,5.0,need samsung galley tablet job need realli didnt need adapt micro sd card come
232,5.0,need get space sd card phone natur turn product know qualiti attent detail want sure photo data held safe place money cannot beat product buy
233,4.0,initi insert card samsung galaxi recogn wasnt abl format correctli research found free program easeu partit master format card fat sinc window longer allow default format fat phone recogn card work great hope help anyon els might run problem
234,4.0,situat depend hardwar intend use card youll need format special way use format util doesnt come nativ window also card get extrem hot heavi load
235,5.0,instal droid bionici back data use includ card reader adapt card reader slot laptop copi data folder pc done revers process new micro sd cardbion recogn addit memori app run updat ad card though dont attribut card seem like app referenc someth specif hardwar maybeaft updat program ran expectedi one issu poweramp media player playlist dissapear sure havent yet research poweramp forum assum issu would occur card upgrad
236,5.0,past ive bought lot cf sd card usb key year ago bought brand randomli failur particularli highpric brand time critter tre chere decid standard wd id never failur except hard drive that differ topicnow price per gig less use pay per meg still stick wd im use card long period time dont want lose datai recogn anecdot may may line consum report say other experi im mindless fan frequent chant roll widenow would get rid antishoplift packag
237,5.0,purchas card new nokia lumia smart phone recent purchas extend intern memori phoneth card work wellid recommend card anyon want extend intern memori devis requir microsd
238,5.0,purchas use samsung tablet work perfectli store lot inform would buy product sandisk know make memori card last
239,5.0,receiv memori card great condit pack pleas put outdoor camera video come go wild life work great
240,4.0,stabl use product samsung galaxi sometim tablet dont recongn memori problem mayb tablet memori think
241,5.0,almost requir piec samsung tablet good buy easi use easi instal
242,5.0,class pretti fast use htc evo lte g phone hope uh capabl doesnt seem class
243,5.0,like person cloud much storag small item came great price easi open packag made easi open use right away end use smartphon screen crack abl back everyth remov card put laptop
244,5.0,work expect problem instal anyth fit samsung ship realli fast packag could open without use someth sharp
245,5.0,use galaxi note seem work fine love lot memori price good
246,5.0,use samsung galaxi note ii money fantast valu havent notic transfer speed issu rocksolid reliabl month ive own gb music store everi app use sd card storag set includ system backup ultim instal forget addon phone
247,5.0,ive card time ive one problem believ problem phone card format becam corrupt could still copi use comput phone didnt recogn card copi data format card copi data back onto fix issu realli nice gb extra data storag phone
248,5.0,ive purchas microsd card back januari use tablet android smartphon ive use card extens transfer music file ive found rather interchang versatil across number surfac card hasnt corrupt becom unus point figur valu that pretti much want gb cover amount storag would want mobil devic
249,5.0,ive use card month bit troubl notic delay phone write memori take pictur shoot full hd video
250,5.0,wasnt absolut certain would work samsung galaxi siii sghim region carrier alaskai read sever review took chanc gb card would work devic pleas arrivedopt frustrat free packag simpl matter open littl cardboard envelop retriev content side note appreci amazon packag item clamshel type contain add valueth card well made seem qualiti product instal card recogn instantli boot full capacitywa recognizedmayb old school come memori card alway format devic intend use least initi case issueswhil havent scientif measur read write speed card perform respect suffer issuesrel oper cardi would highli recommend product look capac devic accept microsdxc format end sever friend purchas satisfi memori card devic
251,3.0,keep short sweet potenti buyer look fact bsi two gb size card month work fairli well cell phone tablet yet good camera fact card fail work gopro hero camera custom servic rep gopro claim happen agre card true class card let alon uhsbenchmark evo g alloc size write speed never pass beyond mb read speed wonder around mb far advertis speed well write speed arent technic advertis probabl class levelbenchmark crystal mark report speed even lower due adapt write speed around mb read speed wonder around mbsneedless say worri speed storag perfect want use shoot high definit raw footag howev suggest loos money even write speed around mb card begin decay slow becom uselessagain review base gopro camera high definit raw record cell phone storag work perfectli well bit fals advertis
